	date	time	text_news	label
6440	2022-04-18	22:24:58	second phase war begun tell armed force ukraine holding front believe army strong one wrote head presidential office andriy yermak	True
6441	2022-04-18	22:37:06	ukraine agreed united state grant ukrainian temporary protected status allows stay country 18 month obtain work permit said head president administration andriy yermak	True
6444	2022-04-18	22:41:50	since end last week russia deployed 11 battalion tactical group force eastern southern ukraine cnn report citing u department defense official	True
6445	2022-04-18	22:50:40	main point address volodymyr zelensky russian army slowing use missile ukraine although realized difficult restore missile stockpile existing sanction without import cant even loophole used circumvent sanction closed even tougher sanction imposed restoring russia missile capability unrealistic east south country invader trying attack deliberately russian troop begun battle donbas long preparing much entire russian army focused offensive matter many russian soldier driven defend fight spoke president republic lithuania gitana nausda informed development situation combat zone situation mariupol coordinating action strengthen russia responsibility war also spoke prime minister bulgaria croatia threat created russia free navigation black sea cooperation level european union effective support ukraine development solution return peace developing comprehensive plan provides reconstruction destroyed city modernization state structure maximum acceleration ukraine development today historic event happened going one stage joining eu provided answer questionnaire received ursula von der leyen president european commission josep borrell head european diplomacy country joined european union went procedure questionnaire difference took year little week pas second part answer near future hope european solution response quick 192 serviceman armed force ukraine received state award 24 posthumously	True
6446	2022-04-18	23:09:55	united state intends continue provide military assistance ukraine five plane weapon new 800 million package sent weekend white house spokeswoman jen psaki said commenting note russia warning consequence supplying ukraine weapon ukraine	True
6447	2022-04-18	23:13:50	zaporizhzhia regional administration announced shelling gulyai polye phosphorus bomb major battle currently unfolding zaporizhzhia region russian army trying advance north part plan encircle ukrainian troop donbas	True
6448	2022-04-18	23:15:59	biden reject proposal u senator coon call sending troop ukraine u going fight russian federation psaki said	True
6449	2022-04-18	23:18:46	1000 civilian take shelter azovstal plant mikhail vershinin head mariupol patrol police shared cnn civilian established life provided food water military helped sometimes people want still want go outside understood chance stay alive moment russian federation began threaten airstrikes	True
6450	2022-04-18	23:40:59	russia militaryindustrial complex next target u sanction u treasury department said united state also want ensure country follow sanction russia order influence moscow according u treasury department ukraine	True
6451	2022-04-18	23:48:58	ship russian navy black sea continue block shipping threatening missile strike landing ruled unlikely operational command south ukraine	True
6452	2022-04-18	07:01:00	vui sanction immoral meaningless therefore serbia intend join general pressure russia impose sanction russia receive award anywhere become best democrat immoral impose sanction besides bring result president serbia said	False
6453	2022-04-18	07:09:00	zelensky said russia want tear kherson zaporozhye region ukraine zelensky course lying kherson zaporozhye	False
6454	2022-04-18	08:22:00	ukrainian source claim rf armed force occupied several village gulyaipolye area allegedly movement begun	False
6455	2022-04-18	08:35:00	reservist captured 25 marine according source war gonzo group 25 ukrainian marine surrendered village volodarskoe located near mariupol marine 36th brigade armed force ukraine managed get city moved dark day waited empty house village volodarsky noticed reservist commandant regiment dpr surrounded reservist overwhelming minority blocked ukrainian military waited reinforcement mobile group despite numerical superiority ukrainian marine realized one would joke chose right decision surrender	False
